__time,Calling_Number,Egress_Endpoint_IP,Egress_Route,Egress_Endpoint_Customer_Id,Egress_Endpoint,Egress_Realm,Egress_Reg_Id,Egress_Uport,Call_Duration_,Call_Duration_Fractional,Call_Duration_1,Call_End_Time,Ingress_Call_Error,Egress_Call_Error,Egress_Call_Error_Code,Last_Event_in_Call_Setup,Ingress_Call_Error_Code,Rate_Limit_Error_Code,Call_Hold_Time_,PDD,Call_Release_Source,Ingress_Endpoint_IP,Ingress_Endpoint_Customer_Id,Ingress_Endpoint,Ingress_Sig_Port,Ingress_Realm,Ingress_Reg_Id,Ingress_Uport,Call_Type,Zone,Called_Party_After_Src_Calling_Plan,Called_Party_After_Transit_Route,Called_Party_as_Dialed_by_User,Number_Type_for_Called_Party_as_Dialed_by_User,Called_Party_in_E164_Format,Number_Type_for_Called_Party,Ingress_Trunk_Group,Call_Id,Calling_Party_Number_Type_Received_from_Ingress,Calling_Party_Number_Type_Sent_to_Egress,CDR_Type,Charge_Number,Charge_Number_NoA,Charge_Number_NPI,Cluster_Name,Codec_On_Egress_Leg,Codec_On_Egress_Leg__1st_mline,Codec_On_Ingress_Leg,Codec_On_Ingress_Leg__1st_mline,Custom_Contact_Tag,Bytes_Forwarded_from_Egress_Leg__1st_mline,Bytes_Forwarded_from_Ingress_Leg__1st_mline,Egress_Leg_Number_of_Packets_Dropped_by_Bandwidth_Policing,Called_Party_Media_IP,Called_Party_Media_Port_Number,Egress_Realm_Media_IP,Egress_Realm_Media_Port,Egress_Trunk_Group,Egress_Leg_ptime,Device_Name,Disconnect_Error_Type,Diversion_Info,Egress_Trunk_Group_Context,E911_Call,Egress_Endpoint_Country_Code,Egress_Endpoint_Latitude,Egress_Endpoint_Longitude,Egress_Callid_Termination_Endpoint,Egress_MOS,Egress_Endpoint_Subnet,Egress_Endpoint_Subnet_Mask,Egress_Rate_Limit_Error_Code,CDR_Filename,FromURI_User_Part_in_Ingress_INVITE,Full_Paid_Hdr_in_Ingress_INVITE,Hunt_Attempts,Hunting_Attempts,RequestURI_in_Ingress_INVITE,RSA_IP,Ingress_Endpoint_Country_Code,Ingestion_Time,Ingress_Endpoint_Latitude,Ingress_Endpoint_Longitude,Ingress_MOS,Ingress_Endpoint_Subnet,Ingress_Subnet_Mask,Ingress_ISDN_Cause_Code,Ingress_ISDN_Cause,Egress_Latency,Ingress_Latency,Gateway_Latitude,Ingress_SIP_PAccessNetworkInfo,Ingress_PChargingVector,Egress_SIP_PAccessNetworkInfo,Egress_PChargingVector,Day_in_Local_Time,Day_of_Week_in_Local_Time_,Hour_in_Local_Time,Month_in_Local_Time,Local_Refer_Status,Year_in_Local_Time,Gateway_Longitude,Media_Type,Media_Type__1st_mline,MSW_Name,Calling_Number_after_Calling_Plan,FromURI_User_Part_in_Egress_INVITE,PaidURI_User_Part_in_Egress_INVITE,RequestURI_User_Part_in_Egress_INVITE,Outbound_Call_Limit,Outbound_Call_Limit_Uport,Outbound_Call_Limit_Type,Outbound_Call_Limit_Policy_Name,Organization_Hdr_in_Ingress_INVITE,Egress_ISDN_Cause_Code,Egress_ISDN_Cause,FromURI_in_Egress_INVITE,RequestURI_in_Egress_INVITE,ToURI_in_Egress_INVITE,Egress_Packets_Discarded,Ingress_Packets_Discarded,Egress_Packets_Lost,Ingress_Packets_Lost,Egress_Packets_Received,Ingress_Packets_Received,PaidURI_User_Part_in_Ingress_INVITE,Egress_Jitter,Ingress_Jitter,Peer_Protocol,Privacy,Protocol,ReInvite_Reject_Count,RequestURI_User_Part_in_Ingress_INVITE,Egress_R_Factor,Ingress_R_Factor,Local_Routing_Number,RSA_Latitude,RSA_Longitude,SBC_Version,Final_Negotiated_Answer_Codec,Final_Negotiated_Offer_Codec,SIP_Egress_Response_Code,SIP_Egress_Response_Reason,SIP_Ingress_Response_Code,SIP_Ingress_Response_Reason,Ingress_ptime,Ingress_Iedge_Group,Ingress_Leg_Number_of_Packets_Dropped_by_Bandwidth_Policing,Calling_Party_Media_IP,Calling_Party_Media_Port,Calling_Realm_Media_IP,Calling_Realm_Media_Port,Ingress_Trunk_Group_Context,Start_Time_in_Local_Time,Start_of_Call,Time_Group,Timezone,Transcoder_Id,End_of_Call,Epoch_End_of_Call,User_Timezone,Day_in_UTC,Day_of_week_in_UTC,Hour_in_UTC,Month_in_UTC,Year_in_UTC,Valid_Record,Video_CAC,No_Of_M_Lines,Is_Permitted,Robo_Confidence_Score,CDR_Sequence_Number,Called_Number_Classification,Called_Number_Classification_Flag,Calling_Number_Classification,Calling_Number_Classification_Flag,Unnamed_177,Packet_Loss_greater_001
2021-08-27 20:00:00,lvjeBtpers,54.590.05.60,NULL,NULL,WIWQ5/19,priv_domain2,WIWQ5,19,000:01:40,99.72499847,100,00:29:31.9,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:02,1928,destination,516.50.6.54,NULL,hCreqmg-7005055027.313808.494/2,5060,pub2_access,hCreqmg-7005055027.313808.494,2,IV,NULL,2007583139,NULL,2007583139,NULL,2007583139,Subscriber,NULL,6920284-4-57g8-710h56-887jf04-710h56@kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g711ulaw,g711ulaw,NULL,NULL,798720,NULL,NULL,08.38.549.594,26184,536.03.680.98,38138,NULL,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,lvjeBtpers,NULL,NULL,0,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,lvjeBtpers,lvjeBtpers,NULL,2007583139,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,0,NULL,4989,NULL,NULL,0,sip,No,sip,NULL,2007583139,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Proxy Authentication Required,NULL,NULL,NULL,516.50.6.54,10002,532.51.28.98,59626,NULL,2021-04-13 12:27:00,2021-04-13T08:27:51,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16330900,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-28 12:20:00,645000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:30:45,1845.170044,1845,00:29:31.8,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:01,243,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,185227-7000307051-551161@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,14792828,14760276,5,NULL,54.590.05.78,32348,536.03.680.98,30496,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.258759022,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,645000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,645000000000,645000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1025,11,1025,11,91563,92425,NULL,0,0,sip,Draft01,sip,NULL,885000000000,87,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,49362,532.51.28.98,47774,NULL,2021-04-13 11:58:00,2021-04-13T07:58:46,1,EDT,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16459845,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-28 20:00:00,353000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:21,21.125,21,00:29:31.5,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:39,10195,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,989957-7000426737-655286@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,167216,165760,5,NULL,54.678.58.02,42004,536.03.680.98,21628,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.384863853,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,353000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,353000000000,353000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1,0,1,0,1046,1036,NULL,0,0,sip,Draft01,sip,NULL,885000000000,92,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,31460,532.51.28.98,40080,NULL,2021-04-13 12:29:00,2021-04-13T08:29:10,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15269389,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-28 20:40:00,886000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:00,0.43599999,0,00:29:31.1,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:16,544,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,088605-7000979031-059834@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g729,g729,NULL,NULL,11420,5,NULL,529.14.536.00,15742,536.03.680.98,40022,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,886000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.132171154,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,886000000000,886000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,0,NULL,571,NULL,NULL,0,sip,Draft01,sip,NULL,885000000000,NULL,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,15736,532.51.28.98,46830,NULL,2021-04-13 12:29:00,2021-04-13T08:29:31,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15876036,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-28 22:10:00,psvihere,54.590.05.60,NULL,NULL,WIWQ5/19,priv_domain2,WIWQ5,19,000:30:29,1829.385986,1829,00:29:31.9,NULL,Proxy Authentication Required,5407,ack-rx#100-rx,0,NULL,000:00:00,245,source,516.62.7.545,NULL,hCreqmg-7099307727.024886.523/9,5060,pub2_access,hCreqmg-7099307727.024886.523,9,IV,NULL,6007,NULL,6007,NULL,6007,Subscriber,NULL,67j6734-4-57g8-7ej671-8if92e42-7ej671@kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,14633920,14620216,NULL,NULL,54.590.05.670,59898,536.03.680.98,39430,NULL,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.405381203,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,psvihere,NULL,NULL,0,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,psvihere,psvihere,NULL,6007,NULL,NULL,NULL,NULL,NULL,21,CallRejected,NULL,NULL,NULL,11,0,11,0,91451,91468,NULL,0,0,sip,No,sip,NULL,6007,93,93,NULL,NULL,NULL,NULL,NULL,NULL,407,Proxy Authentication Required,NULL,Proxy Authentication Required,NULL,NULL,NULL,516.62.7.545,10002,532.51.28.98,57936,NULL,2021-04-13 11:59:00,2021-04-13T07:59:02,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14382901,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-28 22:34:00,886000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:40,40.20899963,40,00:29:31.8,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:05,344,destination,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,916930-7005500943-152482@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g729,g729,NULL,NULL,40000,5,NULL,54.31.75.53,50038,536.03.680.98,30012,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,886000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.132171154,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,886000000000,886000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,0,NULL,2000,NULL,NULL,0,sip,Draft01,sip,NULL,885000000000,NULL,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,47264,532.51.28.98,45414,NULL,2021-04-13 12:28:00,2021-04-13T08:28:51,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14372128,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-28 23:00:00,316000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:16,15.91699982,16,00:29:31.5,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:01,117,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,90111-7006393875-322792@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,127452,125784,5,NULL,54.590.05.77,21102,536.03.680.98,44854,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.384863853,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,316000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,316000000000,316000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1,0,1,0,797,870,NULL,1875,0,sip,Draft01,sip,NULL,885000000000,92,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,48828,532.51.28.98,41404,NULL,2021-04-13 12:29:00,2021-04-13T08:29:15,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16587521,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-29 08:50:00,3339993982,54.590.05.60,NULL,NULL,WIWQ_Xvyrow/43,priv_trunk110,WIWQ_Xvyrow,43,000:00:10,10.06999969,10,00:29:31.5,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:03,141,destination,529.14.536.01,NULL,IQIE_Xvyro/1,5060,trunk,IQIE_Xvyro,1,IV,1,3532347887,NULL,3532347887,NULL,3532347887,Subscriber,NULL,070201-7005159116-978759@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,unknown,unknown,NULL,76068,NULL,5,NULL,532.51.28.90,58516,536.03.680.98,41420,iqie_mrfsyrh,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.405381203,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,3339993982,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,3339993982,3339993982,3339993982,3532347887,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,0,NULL,0,NULL,0,NULL,3339993982,1375,NULL,sip,RFC3325,sip,NULL,3532347887,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,56026,532.51.28.98,57800,NULL,2021-04-13 12:29:00,2021-04-13T08:29:21,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14995022,NULL,NULL,NULL,NULL,Not applicable
2021-08-29 09:10:00,886000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:01:24,83.91600037,84,00:29:29.2,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:13,531,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,925056-7005672321-980126@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g729,g729,NULL,NULL,83680,5,NULL,516.60.588.69,50018,536.03.680.98,24166,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,886000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:20,NULL,NULL,4.132171154,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,886000000000,886000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,0,NULL,4184,NULL,NULL,0,sip,Draft01,sip,NULL,885000000000,NULL,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,62664,532.51.28.98,47608,NULL,2021-04-13 12:28:00,2021-04-13T08:28:05,1,EST,NULL,2021-04-13 08:29:00,1618302569,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14470741,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-29 09:30:00,886000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:08:38,517.5689697,518,00:29:31.1,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:06,2089,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,988781-7000424758-624242@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g729,g729,g729,g729,NULL,525368,517360,5,NULL,536.03.680.90,13714,536.03.680.98,20144,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.864288092,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,886000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.132171154,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,886000000000,886000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,426,0,427,0,25554,25868,NULL,1250,0,sip,Draft01,sip,NULL,885000000000,76,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,29564,532.51.28.98,58202,NULL,2021-04-13 12:20:00,2021-04-13T08:20:53,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15268533,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-29 10:44:00,Viwxvmgxih,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:04:16,255.9700012,256,00:29:31.5,NULL,NULL,NULL,ack-tx#na,0,NULL,000:00:08,1100,destination,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,631751-7008212395-643827@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,72080,2044320,5,NULL,536.502.4.54,65108,536.03.680.98,27014,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.405381203,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,Viwxvmgxih,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,Viwxvmgxih,Viwxvmgxih,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,0,0,0,5,452,12783,NULL,3875,0,sip,No,sip,NULL,885000000000,93,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,45532,532.51.28.98,57090,NULL,2021-04-13 12:25:00,2021-04-13T08:25:15,1,EST,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,13646797,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-29 10:59:59,881000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:48:12,2891.98999,2892,00:29:31.6,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:01,157,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,261545-7001674482-192478@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,23128380,23135336,5,NULL,54.590.05.77,31556,536.03.680.98,47216,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.229127884,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,881000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:22,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,881000000000,881000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,2647,0,2649,0,142179,144902,NULL,0,0,sip,Draft01,sip,NULL,885000000000,86,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,56864,532.51.28.98,41300,NULL,2021-04-13 11:41:00,2021-04-13T07:41:19,1,EDT,NULL,2021-04-13 08:29:00,1618302571,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16950540,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
